step,output_entropy,fragmentation,effective_modes,kl_from_uniform,energy_in,energy_out,energy_lost,throughput_mean,active_area,mean_age,n_replicating,regime,regime_name,seed,sweep_param,sweep_value
165,3.2055972647724307,40,9.225309191767503,0.7944027352275692,20.0,5.611709359874798,14.388290640125208,0.2857653117428839,114,0.0,0,1,memoryless,0,E_in,20.0
166,3.297892427854503,40,9.834777596935682,0.7021075721454979,20.0,5.716242564430058,14.283757435569957,0.2880387827396588,127,0.0,0,1,memoryless,0,E_in,20.0
167,3.3338374928095496,40,10.082891317692226,0.6661625071904509,20.0,5.701133369337694,14.298866630662316,0.2887988971314423,130,0.0,0,1,memoryless,0,E_in,20.0
168,3.0440469419038765,40,8.248014917001003,0.9559530580961242,20.0,5.519884749371526,14.480115250628486,0.2853377498849843,105,0.0,0,1,memoryless,0,E_in,20.0
169,3.0929643433233895,40,8.532475361147656,0.907035656676611,20.0,5.479546335637193,14.520453664362822,0.2833726238777794,106,0.0,0,1,memoryless,0,E_in,20.0
170,3.175146608688454,40,9.032633100623807,0.8248533913115461,20.0,5.5044769897651555,14.495523010234855,0.28531720665865107,121,0.0,0,1,memoryless,0,E_in,20.0
171,3.293365320427112,40,9.803964909018225,0.7066346795728876,20.0,5.678814664619077,14.321185335380932,0.28747892489924626,134,0.0,0,1,memoryless,0,E_in,20.0
172,3.2469880037987746,40,9.493815438585457,0.7530119962012254,20.0,5.511904216856707,14.488095783143308,0.28628448278177254,125,0.0,0,1,memoryless,0,E_in,20.0
173,3.17546895642851,40,9.034651527311182,0.8245310435714894,20.0,5.592826712323054,14.407173287676962,0.2874667296446201,118,0.0,0,1,memoryless,0,E_in,20.0
174,3.0406326320887906,40,8.228518086243215,0.9593673679112085,20.0,5.634889796388385,14.365110203611632,0.2875218171912698,109,0.0,0,1,memoryless,0,E_in,20.0
175,3.2455355027383153,40,9.484261903584908,0.7544644972616844,20.0,5.577090167286993,14.422909832713021,0.28568201210373834,122,0.0,0,1,memoryless,0,E_in,20.0
176,3.256294556164118,40,9.555256201512355,0.7437054438358817,20.0,5.496356449048206,14.503643550951805,0.28420147102646665,126,0.0,0,1,memoryless,0,E_in,20.0
177,3.2037568785441035,40,9.213548350452061,0.7962431214558963,20.0,5.601369053734738,14.398630946265268,0.2858527614188,121,0.0,0,1,memoryless,0,E_in,20.0
178,3.3348722123618924,40,10.09012549173321,0.6651277876381072,20.0,5.723730898272885,14.276269101727134,0.29027587793094867,128,0.0,0,1,memoryless,0,E_in,20.0
179,3.3584147512617455,40,10.256131439786481,0.6415852487382546,20.0,5.668581478896972,14.331418521103048,0.28756324542173783,134,0.0,0,1,memoryless,0,E_in,20.0
180,3.2804420643014742,40,9.716535917479739,0.7195579356985261,20.0,5.595911503605676,14.404088496394339,0.2850320717344044,127,0.0,0,1,memoryless,0,E_in,20.0
181,3.1154140431826742,40,8.666287169923798,0.8845859568173254,20.0,5.587066499423168,14.412933500576845,0.28588172470752166,114,0.0,0,1,memoryless,0,E_in,20.0
182,3.057334379281434,40,8.324331272628804,0.9426656207185663,20.0,5.579614810716169,14.420385189283845,0.28762516902986285,109,0.0,0,1,memoryless,0,E_in,20.0
183,3.4417798490089373,40,10.866231995045524,0.558220150991062,20.0,5.730856441246131,14.269143558753882,0.2891240756087052,144,0.0,0,1,memoryless,0,E_in,20.0
184,3.0479845114914337,40,8.270557098327501,0.9520154885085661,20.0,5.415659072847753,14.584340927152253,0.2824727063837156,104,0.0,0,1,memoryless,0,E_in,20.0
185,3.207387301997202,40,9.236762683575165,0.7926126980027978,20.0,5.63031287403977,14.36968712596024,0.28894896345655363,125,0.0,0,1,memoryless,0,E_in,20.0
186,3.167859319014706,40,8.987122823556273,0.8321406809852939,20.0,5.618653523095928,14.381346476904094,0.28688364922279314,116,0.0,0,1,memoryless,0,E_in,20.0
187,3.362884504616515,40,10.287956229060514,0.6371154953834847,20.0,5.7126947037143045,14.287305296285703,0.28928327905467505,130,0.0,0,1,memoryless,0,E_in,20.0
188,3.388998057884379,40,10.47586928233747,0.6110019421156206,20.0,5.686337699992439,14.31366230000757,0.28930810743176705,141,0.0,0,1,memoryless,0,E_in,20.0
189,3.2444037049385814,40,9.476824394602065,0.7555962950614187,20.0,5.413090216094373,14.586909783905645,0.28190117713611257,122,0.0,0,1,memoryless,0,E_in,20.0
190,3.1211982845004,40,8.701102927227158,0.8788017154995996,20.0,5.470608824604936,14.529391175395077,0.28540853631158486,115,0.0,0,1,memoryless,0,E_in,20.0
191,3.297667328962617,40,9.833243229117443,0.7023326710373833,20.0,5.49678218911135,14.503217810888659,0.2851501709037346,123,0.0,0,1,memoryless,0,E_in,20.0
192,3.0722408429745176,39,8.410787249209564,0.9277591570254828,20.0,5.505786807630386,14.494213192369632,0.28456542471920937,111,0.0,0,1,memoryless,0,E_in,20.0
193,3.338023204203573,40,10.112187430011899,0.6619767957964271,20.0,5.671026614193652,14.328973385806362,0.2883559540829018,135,0.0,0,1,memoryless,0,E_in,20.0
194,3.1557428013607067,40,8.911960271734596,0.8442571986392936,20.0,5.417008645251482,14.582991354748536,0.28270309878812794,113,0.0,0,1,memoryless,0,E_in,20.0
195,3.2661396624062338,40,9.620685291969373,0.7338603375937666,20.0,5.62199091919941,14.37800908080061,0.28618784043088585,127,0.0,0,1,memoryless,0,E_in,20.0
196,3.080150821660016,40,8.457028389629642,0.919849178339984,20.0,5.566548588382794,14.433451411617222,0.284417067531539,109,0.0,0,1,memoryless,0,E_in,20.0
197,3.074152925987951,40,8.421941918036614,0.9258470740120486,20.0,5.479892355027053,14.520107644972963,0.28528493559612816,111,0.0,0,1,memoryless,0,E_in,20.0
198,3.1362328919457836,40,8.792252945348617,0.8637671080542162,20.0,5.669082326381984,14.33091767361803,0.28886972568754815,115,0.0,0,1,memoryless,0,E_in,20.0
199,3.2914768750357855,40,9.791140202615198,0.7085231249642143,20.0,5.793096746706113,14.206903253293904,0.29229891256064905,129,0.0,0,1,memoryless,0,E_in,20.0
200,2.921653395738307,40,7.57713995515153,1.078346604261693,20.0,5.5731198037313945,14.426880196268625,0.28746972513741603,99,0.0,0,1,memoryless,0,E_in,20.0
201,3.0844187905436846,40,8.482084118778209,0.9155812094563154,20.0,5.575981345049555,14.424018654950462,0.2874703177358979,108,0.0,0,1,memoryless,0,E_in,20.0
202,3.0023063618977943,40,8.012799414128999,0.9976936381022066,20.0,5.6636898982793475,14.336310101720665,0.28650676369032524,101,0.0,0,1,memoryless,0,E_in,20.0
203,3.2230937573214824,40,9.337871640911638,0.7769062426785174,20.0,5.48167498132891,14.518325018671105,0.28459919774266995,121,0.0,0,1,memoryless,0,E_in,20.0
204,2.9718604931102934,40,7.845473347311912,1.0281395068897068,20.0,5.648736827278306,14.351263172721703,0.2879947889340599,101,0.0,0,1,memoryless,0,E_in,20.0
205,3.3177482790968744,40,9.971069653829934,0.6822517209031254,20.0,5.719678666668716,14.2803213333313,0.2866802329614549,130,0.0,0,1,memoryless,0,E_in,20.0
206,3.231579192435599,40,9.39295561799708,0.7684208075644017,20.0,5.696591782186438,14.303408217813576,0.286562865634898,117,0.0,0,1,memoryless,0,E_in,20.0
207,3.2879300105710043,40,9.767098258862076,0.7120699894289954,20.0,5.669830529793703,14.330169470206314,0.289611295792794,123,0.0,0,1,memoryless,0,E_in,20.0
208,3.336408439388394,40,10.10087549696682,0.6635915606116055,20.0,5.663079186327362,14.33692081367265,0.28781049169965767,136,0.0,0,1,memoryless,0,E_in,20.0
209,3.2124315214082513,40,9.269114499851586,0.7875684785917486,20.0,5.539328645497301,14.460671354502715,0.28450392920428097,118,0.0,0,1,memoryless,0,E_in,20.0
210,3.329767017170755,40,10.05448315258757,0.6702329828292445,20.0,5.71302804239185,14.28697195760816,0.2881247742132968,133,0.0,0,1,memoryless,0,E_in,20.0
211,3.1288319681671,40,8.747264799692267,0.8711680318328997,20.0,5.656879258231683,14.343120741768328,0.2881875105937843,111,0.0,0,1,memoryless,0,E_in,20.0
212,3.3443696609829736,40,10.15676921834753,0.6556303390170268,20.0,5.523053502230269,14.476946497769742,0.2849005253977675,136,0.0,0,1,memoryless,0,E_in,20.0
213,3.284522822137807,40,9.744058685190856,0.7154771778621936,20.0,5.607731518986649,14.39226848101336,0.28584137343342536,124,0.0,0,1,memoryless,0,E_in,20.0
214,3.153464788339514,40,8.897899405553195,0.8465352116604858,20.0,5.661674406321025,14.338325593678986,0.288807747980208,116,0.0,0,1,memoryless,0,E_in,20.0
215,3.174644033061501,40,9.029487050692923,0.8253559669384986,20.0,5.629379209070831,14.370620790929179,0.2858880105490488,116,0.0,0,1,memoryless,0,E_in,20.0
216,3.3151735288011803,40,9.953290346099918,0.6848264711988203,20.0,5.648551687932613,14.3514483120674,0.2875081715813756,134,0.0,0,1,memoryless,0,E_in,20.0
217,3.2422930135013024,40,9.46296974997472,0.7577069864986977,20.0,5.792922972515367,14.207077027484642,0.29165449363707696,120,0.0,0,1,memoryless,0,E_in,20.0
218,3.2258018519116343,40,9.355416297141144,0.774198148088366,20.0,5.624475471855625,14.375524528144384,0.2885619632388656,121,0.0,0,1,memoryless,0,E_in,20.0
219,3.245617280965644,40,9.484799528021666,0.7543827190343565,20.0,5.731289608673668,14.268710391326348,0.2900441105731603,128,0.0,0,1,memoryless,0,E_in,20.0
220,3.090669827031623,40,8.518915778072158,0.9093301729683776,20.0,5.477415730126193,14.52258426987382,0.2822142719767018,105,0.0,0,1,memoryless,0,E_in,20.0
221,3.2392558524309694,40,9.443069264129239,0.7607441475690309,20.0,5.571190658408813,14.42880934159121,0.28557751694196604,124,0.0,0,1,memoryless,0,E_in,20.0
222,3.3251090778229373,40,10.02207321909243,0.6748909221770635,20.0,5.743489770951587,14.256510229048427,0.28937357399925057,130,0.0,0,1,memoryless,0,E_in,20.0
223,3.237689892498253,40,9.432824933114306,0.7623101075017474,20.0,5.63778874175229,14.362211258247733,0.28725937586961453,124,0.0,0,1,memoryless,0,E_in,20.0
224,3.1960404305524532,40,9.164400006349325,0.8039595694475471,20.0,5.7168875548553775,14.283112445144637,0.28989353985037875,117,0.0,0,1,memoryless,0,E_in,20.0
225,3.367827301864078,40,10.323264100986203,0.6321726981359225,20.0,5.68489324723107,14.315106752768948,0.2880892171750864,137,0.0,0,1,memoryless,0,E_in,20.0
226,3.1757121562370214,40,9.036174656362212,0.8242878437629783,20.0,5.574800036046458,14.425199963953554,0.28583850513207937,118,0.0,0,1,memoryless,0,E_in,20.0
227,3.2266642984069773,40,9.361010659045602,0.7733357015930222,20.0,5.630766587096183,14.369233412903824,0.2863473847936193,123,0.0,0,1,memoryless,0,E_in,20.0
228,3.241408261432765,40,9.457168236064613,0.7585917385672354,20.0,5.723819918249118,14.276180081750898,0.2895649143210569,123,0.0,0,1,memoryless,0,E_in,20.0
229,3.0026108829526557,40,8.014490917600611,0.9973891170473441,20.0,5.559163477188219,14.440836522811795,0.28433807093730706,103,0.0,0,1,memoryless,0,E_in,20.0
230,3.1878227536044,40,9.112347425686645,0.8121772463955994,20.0,5.695935812543469,14.304064187456548,0.28618242682977474,120,0.0,0,1,memoryless,0,E_in,20.0
231,3.180652920322639,40,9.067173683652385,0.8193470796773614,20.0,5.666396585528483,14.333603414471522,0.2887767829839323,116,0.0,0,1,memoryless,0,E_in,20.0
232,3.2306665112141877,40,9.387015302912902,0.7693334887858124,20.0,5.722515605505582,14.27748439449443,0.2900970524236166,119,0.0,0,1,memoryless,0,E_in,20.0
233,3.4141661015166758,40,10.66022587171685,0.5858338984833241,20.0,5.690874239648579,14.309125760351437,0.29100142422321235,140,0.0,0,1,memoryless,0,E_in,20.0
234,3.2436393586541277,40,9.47180486046029,0.7563606413458731,20.0,5.676953633475229,14.323046366524776,0.2884569923097841,126,0.0,0,1,memoryless,0,E_in,20.0
235,3.4218659015079815,40,10.717272602725242,0.5781340984920184,20.0,5.662215750198224,14.337784249801784,0.2874894481347772,141,0.0,0,1,memoryless,0,E_in,20.0
236,3.2626700540667652,40,9.597575831883528,0.7373299459332345,20.0,5.596820411299895,14.40317958870012,0.28590121344937414,125,0.0,0,1,memoryless,0,E_in,20.0
237,3.098888191212449,40,8.56758257261602,0.9011118087875506,20.0,5.858070233391595,14.141929766608426,0.29150713014500645,108,0.0,0,1,memoryless,0,E_in,20.0
238,3.200206996373751,40,9.190905446867127,0.7997930036262494,20.0,5.610994207744367,14.389005792255649,0.2869008485163009,119,0.0,0,1,memoryless,0,E_in,20.0
239,3.1109001435224863,40,8.639214492699768,0.8890998564775136,20.0,5.607338449212818,14.392661550787203,0.287081605710601,108,0.0,0,1,memoryless,0,E_in,20.0
240,3.2093154764361334,40,9.249115950324917,0.7906845235638669,20.0,5.481460190158371,14.518539809841643,0.28873985700444293,119,0.0,0,1,memoryless,0,E_in,20.0
241,3.142413190615139,40,8.829998486656425,0.8575868093848611,20.0,5.6903619012060975,14.309638098793931,0.2879578775668644,118,0.0,0,1,memoryless,0,E_in,20.0
242,3.248502243660001,40,9.503785293905041,0.7514977563399994,20.0,5.714346970150558,14.285653029849454,0.28981141237321423,122,0.0,0,1,memoryless,0,E_in,20.0
243,3.2988852118538987,40,9.841547683329772,0.7011147881461011,20.0,5.6565135814754015,14.343486418524611,0.28679082627651625,128,0.0,0,1,memoryless,0,E_in,20.0
244,3.297660895605553,40,9.833199380194454,0.7023391043944472,20.0,5.56824585637294,14.431754143627082,0.2858621257253691,130,0.0,0,1,memoryless,0,E_in,20.0
245,3.240555154334694,40,9.451577593428606,0.7594448456653057,20.0,5.592396196685623,14.40760380331439,0.2867553106704339,123,0.0,0,1,memoryless,0,E_in,20.0
246,3.002713170267328,40,8.01505916646345,0.997286829732672,20.0,5.5736057704271955,14.426394229572818,0.28588595104441944,105,0.0,0,1,memoryless,0,E_in,20.0
247,3.2510011588178447,40,9.520261217422341,0.7489988411821551,20.0,5.6531559524367365,14.346844047563282,0.2867801470406948,121,0.0,0,1,memoryless,0,E_in,20.0
248,3.1014182830656676,40,8.58262094796825,0.8985817169343318,20.0,5.691221744468521,14.308778255531488,0.2877238232974992,107,0.0,0,1,memoryless,0,E_in,20.0
249,3.158864188621429,40,8.931262891542413,0.8411358113785707,20.0,5.448309005145073,14.551690994854942,0.2840221803407347,111,0.0,0,1,memoryless,0,E_in,20.0
250,3.3161408178167058,40,9.959966002722444,0.6838591821832943,20.0,5.752849477395504,14.247150522604503,0.2872755273319277,133,0.0,0,1,memoryless,0,E_in,20.0
251,3.2398322284783285,40,9.446842650850316,0.7601677715216708,20.0,5.789095531523625,14.21090446847639,0.2892712505887314,124,0.0,0,1,memoryless,0,E_in,20.0
252,3.219857535048636,40,9.316948605290527,0.780142464951364,20.0,5.6645973697856675,14.33540263021435,0.2881828378485529,120,0.0,0,1,memoryless,0,E_in,20.0
253,3.3086612506084125,40,9.908462770486699,0.6913387493915882,20.0,5.617757636779789,14.382242363220215,0.28745359189103664,127,0.0,0,1,memoryless,0,E_in,20.0
254,3.201336954592154,40,9.19810683520815,0.7986630454078463,20.0,5.646774918314476,14.35322508168554,0.28770609697930555,118,0.0,0,1,memoryless,0,E_in,20.0
255,3.0195212795224577,40,8.108984638157335,0.980478720477542,20.0,5.6047409326506425,14.395259067349368,0.2869219763566427,104,0.0,0,1,memoryless,0,E_in,20.0
256,3.2614176109759176,40,9.589247528893894,0.7385823890240825,20.0,5.55647647329977,14.443523526700243,0.2871581940315205,123,0.0,0,1,memoryless,0,E_in,20.0
257,3.2885452596703106,40,9.771264406075668,0.7114547403296896,20.0,5.571998653551808,14.4280013464482,0.285395592598937,128,0.0,0,1,memoryless,0,E_in,20.0
258,3.208320166870675,40,9.242737222633194,0.7916798331293248,20.0,5.586418208514771,14.413581791485242,0.28687072543358494,122,0.0,0,1,memoryless,0,E_in,20.0
259,3.121513773998263,40,8.70300589818657,0.8784862260017372,20.0,5.560074072434661,14.439925927565357,0.2883528386240097,111,0.0,0,1,memoryless,0,E_in,20.0
260,3.341149476438365,40,10.13412396358433,0.6588505235616346,20.0,5.5351074462005885,14.464892553799428,0.28569151058787523,130,0.0,0,1,memoryless,0,E_in,20.0
261,3.1815066621128247,40,9.07254094130092,0.8184933378871757,20.0,5.574290781025962,14.425709218974061,0.2851068373667709,118,0.0,0,1,memoryless,0,E_in,20.0
262,3.165390588098208,40,8.971757264507431,0.8346094119017917,20.0,5.483546024746496,14.516453975253516,0.2857011280745016,113,0.0,0,1,memoryless,0,E_in,20.0
263,3.2300744134275146,40,9.383163559859414,0.7699255865724858,20.0,5.715210434634296,14.284789565365713,0.2876139905919843,118,0.0,0,1,memoryless,0,E_in,20.0
264,3.03850218043521,40,8.216375864861908,0.9614978195647899,20.0,5.584806947989544,14.415193052010462,0.28582738907650457,107,0.0,0,1,memoryless,0,E_in,20.0
265,3.2906358051032756,40,9.78543377581611,0.7093641948967243,20.0,5.691064651402492,14.308935348597513,0.2873524326480008,127,0.0,0,1,memoryless,0,E_in,20.0
266,3.1874764971887135,40,9.11016066406106,0.8125235028112863,20.0,5.491286583508439,14.508713416491574,0.28610048659640747,116,0.0,0,1,memoryless,0,E_in,20.0
267,3.0962595517200517,40,8.551986358149625,0.9037404482799476,20.0,5.538454368559127,14.461545631440885,0.2831968682992016,110,0.0,0,1,memoryless,0,E_in,20.0
268,3.116063391245139,40,8.670188689822458,0.8839366087548607,20.0,5.623707352536988,14.376292647463028,0.28495329099752115,112,0.0,0,1,memoryless,0,E_in,20.0
269,3.278953170777939,40,9.706513407884316,0.7210468292220615,20.0,5.772849913303528,14.227150086696481,0.28964751697944924,126,0.0,0,1,memoryless,0,E_in,20.0
270,3.3130932243242075,40,9.938948470262135,0.686906775675793,20.0,5.641746019804314,14.358253980195693,0.28812435862845576,129,0.0,0,1,memoryless,0,E_in,20.0
271,3.2564950326356605,40,9.556584089316576,0.7435049673643398,20.0,5.6449589120329495,14.355041087967061,0.28957419142217217,128,0.0,0,1,memoryless,0,E_in,20.0
272,3.217911470743032,40,9.30438936213133,0.7820885292569688,20.0,5.618926751398536,14.381073248601481,0.28900256590470486,122,0.0,0,1,memoryless,0,E_in,20.0
273,3.3681218433755475,40,10.32537192012675,0.6318781566244521,20.0,5.601550062238475,14.398449937761544,0.28434280404981904,135,0.0,0,1,memoryless,0,E_in,20.0
274,3.1578542894833674,40,8.925013117160884,0.8421457105166325,20.0,5.6750592555752375,14.32494074442478,0.2877056337401777,117,0.0,0,1,memoryless,0,E_in,20.0
275,3.105942827823979,40,8.609579804773876,0.8940571721760212,20.0,5.71580476873965,14.284195231260362,0.2904292729146861,111,0.0,0,1,memoryless,0,E_in,20.0
276,3.2538241052128267,40,9.53890791478447,0.7461758947871739,20.0,5.669291976079434,14.33070802392058,0.28817280973389725,122,0.0,0,1,memoryless,0,E_in,20.0
277,3.3515732668546248,40,10.207610406435709,0.6484267331453752,20.0,5.654547781678602,14.345452218321409,0.2873628449240902,138,0.0,0,1,memoryless,0,E_in,20.0
278,3.1399224004530684,40,8.814766786403872,0.8600775995469313,20.0,5.5685354032635725,14.43146459673644,0.28674546111268584,116,0.0,0,1,memoryless,0,E_in,20.0
279,3.1476683221902118,40,8.862221110426692,0.8523316778097879,20.0,5.556527510919133,14.44347248908088,0.28526976394605563,113,0.0,0,1,memoryless,0,E_in,20.0
280,3.113070601207844,40,8.652221511516565,0.8869293987921563,20.0,5.566628974855817,14.433371025144202,0.28501567172767106,110,0.0,0,1,memoryless,0,E_in,20.0
281,3.181235326570926,40,9.070834779385548,0.8187646734290742,20.0,5.574664705656577,14.425335294343432,0.28677408964092893,114,0.0,0,1,memoryless,0,E_in,20.0
282,3.274944414249032,40,9.679579761009522,0.725055585750967,20.0,5.6275555584345,14.372444441565518,0.28922606347615903,126,0.0,0,1,memoryless,0,E_in,20.0
283,3.3233319835501938,40,10.009735750853087,0.6766680164498057,20.0,5.612172781884664,14.38782721811535,0.28858757059042994,134,0.0,0,1,memoryless,0,E_in,20.0
